Datetime,Text,Username,location,hashtags,label
2021-03-11 07:15:33+00:00,"Mendikbud @nadiemmakarim memastikan Kemendikbud akan membuka sekolah semua tingkatan kecuali perguruan tinggi, setelah vaksinasi covid 19 tenaga pengajar selesai.

Dukung Jokowi lawan pandemi https://t.co/igiPhdrO4D",hrmnt80,"Bandung, Jawa Barat",,netral
2021-03-11 07:15:07+00:00,"Daftarlah untuk vaksinasi bagi melindungi diri, keluarga dan masyarakat. #LindungDiriLindungSemua 

Tiga cara mudah untuk mendaftar.
1️⃣ Aplikasi Mysejahtera
2️⃣ Laman web https://t.co/77UznB21Nr 
3️⃣ Hotline 1800-888-828

https://t.co/N0mKC0B96F via @YouTube",officialmosti,"Wilayah Persekutuan Putrajaya,",['LindungDiriLindungSemua'],negatif
2021-03-11 07:14:55+00:00,"Jokowi Tinjau Vaksinasi Ulama, Tokoh Lintas Agama dan Santri di Jateng

Presiden Joko Widodo meninjau pelaksanaan vaksinasi Covid-19 untuk ulama, tokoh lintas agama dan santri di Kota Semarang, Jawa Tengah, Rabu (10/3/2021).

𝗝𝗼𝗸𝗼𝘄𝗶 𝗟𝗮𝘄𝗮𝗻 𝗣𝗮𝗻𝗱𝗲𝗺𝗶 https://t.co/Ma1w2aXQTx",Nidyna79,,,positif
2021-03-11 07:14:32+00:00,Presiden Jokowi Tinjau Vaksinasi Seniman | Kabar Nusantara https://t.co/ZnUDf374gn,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,positif
2021-03-11 07:13:56+00:00,"Aiptu Joko.p dan Bripda Slamet.R melaksanakan pengamanan giat vaksinasi Covid-19 hari ke 2 bagi perangkat Desa  di Puskesmas Karangtengah 

@christian.tobing2000
@divisihumaspolri
@humas_poldajateng2 https://t.co/bu7qfi2Z2B",PolsekKarangte4,,,netral
2021-03-11 07:13:14+00:00,Wakil Presiden Ma'ruf Amin saat memberikan sambutan secara virtual pada peringatan Isra Miraj mengajak seluruh masyarakat Indonesia untuk terus mematuhi protokol kesehatan dan mempercayai program vaksinasi nasional yang dilaksanakan pemerintah. https://t.co/unJzpSkSJX,XinwenMetroTV,,,positif
2021-03-11 07:12:58+00:00,Vaksinasi Covid-19 beberapa ASN Pemkot Jakarta Utara tertunda https://t.co/6E4NiTsrD7 https://t.co/diVX2fZymg,ElshintaDotcom,Indonesia,,netral
2021-03-11 07:11:21+00:00,Polres Lumajang melaksanakan kegiatan vaksinasi Covid 19 Aman dan Halal tahap II bagi anggota Polri dan ASN Polres Lumajang di Lobi Polres Lumajang hari Rabu tanggal 10 Maret 2021 pukul 07.00 Wib https://t.co/ttwP17SmQE,PolsekTempeh,Jl. Raya Tempeh No. 69 - 67371,,negatif
2021-03-11 07:10:56+00:00,"@endahNrhesa Tgl 13-14 maret ada di ICE BSD, 

Bisa daftar pake Aplikasi Good Doctor

1. Unduh aplikasi Good Doctor - https://t.co/ZQcQHAPgv8

2. Pilih menu Vaksinasi Covid-19 Lansia",_anggihasibuan_,Jakarta Capital Region,,negatif
2021-03-11 07:10:54+00:00,"Dalam mengurangi angka penyebaran wabah Covid-19 diwilayah binaannya sangat membawa dampak yang besar, seperti yang dilakukan kali ini oleh Sertu Dasiman Babinsa Desa Teluk Pandak Koramil 416-05/Muara Tebo mengajak peran serta warganya untuk menyukseskan Vaksinasi Covid-19 https://t.co/JtnDLrs6lE",kodim0416bungo1,,,negatif
2021-03-11 07:10:54+00:00,"""Presiden @jokowi Tinjau Vaksinasi Massal bagi Ulama dan Tokoh Lintas Agama""

Presiden Joko Widodo dalam kunjungan kerjanya ke Provinsi Jawa Tengah turut meninjau jalannya pelaksanaan vaksinasi massal yang secara keseluruhan diperuntukkan bagi kurang lebih 1.000 penerima vaksin. https://t.co/P24EFUMI9A",2Mikeadamhalik,Indonesia,,positif
2021-03-11 07:09:05+00:00,Jatah Vaksin untuk Opang dan Ojol Tunggu dari Sentra Vaksinasi Bersama di Istora https://t.co/G9TowmILaC,liputan6dotcom,INDONESIA,,positif
2021-03-11 07:08:34+00:00,"@wantahgdn @DiniHrdianti Kalau bisa tolong vaksinasi di administrasi secara nasional, agar merata gambarkan NKRI. Beda domisili dengan alamat KTP supaya bisa disuntik vaksin. Banyak warga yg susah berpindah karena pandemi. Masa utk vaksin harus pulang ke alamat KTP. @jokowi.",SembiringDalton,Under the sun,,negatif
2021-03-11 07:08:14+00:00,Presiden @jokowi tinjau vaksinasi massal Ulama dan Tokoh Lintas Agama https://t.co/5MNpqiCMtp,iina_surbakti,Indonesia,,positif
2021-03-11 07:08:03+00:00,"@jokowi juga meminta provinsi lain mendorong suksesnya program vaksinasi. Ia juga meminta provinsi lain mengajak ulama, tokoh lintas agama dan santri untuk berbondong-bondong diberikan vaksinasi. https://t.co/iagUOJADoc",Aryprasetyo85,"Jakarta Pusat, DKI Jakarta",,negatif
2021-03-11 07:08:00+00:00,"Kadinkes Kota Bandung dr. Ahyani Raksanagara, M.Kes, mengatakan vaksinasi bermanfaat untuk meningkatkan daya tahan tubuh untuk mengurangi angka kesakitan dan mortalitas sehingga diharapkan vaksin bisa menekan angka gejala berat. #StayFitForLife https://t.co/Lf7eCNgPcz",FitRadioBandung,Jl. Surya Sumantri No. 6c,['StayFitForLife'],negatif
2021-03-11 07:06:58+00:00,Ketum PPWI Wilson Lalengke Jalani Vaksinasi Tahap Pertama di Gedung DPD-RI @@Loginnewsdotid https://t.co/cdiNzuCS1d,LoginNewsdotid,,,netral
2021-03-11 07:05:46+00:00,"Dalam kesempatan itu, Presiden @jokowi mengapresiasi program vaksinasi massal terhadap ulama, tokoh lintas agama dan santri di Jawa Tengah. Menurutnya, semua berjalan baik dan manajemen yang dilakukan berjalan rapi. https://t.co/aiXby4URa6",Aryprasetyo85,"Jakarta Pusat, DKI Jakarta",,positif
2021-03-11 07:05:33+00:00,"Media : Anggota DPR menolak vaksinasi

Juru Wabah : Covidiot ini! Melawan Negara &amp; menentang sains!

Media : Anggota DPR &amp; BPOM  ""vaksin Nusantara tak sesuai kaidah medis""

Juru Wabah : Ini baru sikap patriot 💪",AndyHuskyyy,,,negatif
2021-03-11 07:04:45+00:00,"@collegemenfess Sebenernya ada beberapa pertanyaan sih, kek gimana kalo ternyata kita otg dan kita gatau kalo pernah +, terus nerima vaksin apa nanti ada efek sampingnya?. Terus proses vaksinasinya gimana ditempat tinggal masing2 atau ...., setiap orang yang udah divaksin dapet kartu vaksinasi?",FelmineLeisl,,,negatif
2021-03-11 07:03:27+00:00,"Vaksinasi untuk para pekerja pelayan publik di sektor transportasi ini, dikatakan Menhub, akan memberi perlindungan kepada petugas itu sendiri sekaligus meningkatkan kepercayaan masyarakat untuk menggunakan transportasi umum.  https://t.co/ZC4S8v0uw5",mediaindonesia,Jakarta - Indonesia,,positif
2021-03-11 07:03:06+00:00,Vaksinasi Covid-19 bagi para pelaku atau pekerja di sektor transportasi direncanakan akan dilakukan pada pekan depan. https://t.co/uNq9wtrtVn,kompascom,Jakarta,,positif
2021-03-11 07:03:05+00:00,"Dukung Program Vaksinasi Covid-19, Relawan Jokowi Bakal Gelar Temu Virtual Akbar Nasional https://t.co/2mUVXFEtLQ",liputan6dotcom,INDONESIA,,positif
2021-03-11 07:03:04+00:00,Korsel Gunakan AstraZeneca Untuk Vaksinasi Lansia https://t.co/JNHnRb7I2H dan simak juga berita terkini lainnya di situs https://t.co/xeLAFysKe2 https://t.co/I1bTF11urg,dailymateradio,Jakarta,,negatif
2021-03-11 07:02:01+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hidvbf",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 07:01:46+00:00,"Mudah-mudahan setelah vaksinasi, nantinya kehidupan kembali normal meski dengan protokol kesehatan, termasuk kegiatan keagamaan kembali berjalan seperti sedia kala,"" ucapnya. https://t.co/kpIxWu2Idm",Aryprasetyo85,"Jakarta Pusat, DKI Jakarta",,negatif
2021-03-11 07:01:34+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F highdhdh",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 07:01:30+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F higebbd",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 07:01:12+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hifdvvd",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 07:01:07+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F higdbvd",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 07:01:06+00:00,Lansia di Jakarta Jalani Vaksinasi Covid-19 Secara Drive Thru https://t.co/VnyOdDVYXk https://t.co/wrDNgmakiy,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",,netral
2021-03-11 07:01:00+00:00,Presiden Jokowi tinjau vaksinasi seniman. Saksikan Kabar Nusantara jam 14.30 WIB eksklusif di https://t.co/JAULg1qxTN Agar tidak ketinggalan pastikan set remindermu untuk update setiap harinya. #KabarNusantaratvOne #CariBeritaditvOne https://t.co/ev1DQl3qgj,tvOneNews,Pulo Gadung,"['KabarNusantaratvOne', 'CariBeritaditvOne']",netral
2021-03-11 07:00:59+00:00,"@ganjarpranowo @jokowi Semoga vaksinasi ini membantu untuk mengakhiri atau menyelesaikan pandemi virus covid di tanah air dan semoga biar bisa hidup kembali normal seperti sediakala, Amin",MusyaffaRafi3,"Blitar, Jawa Timur",,negatif
2021-03-11 07:00:34+00:00,"Pelaksanaan vaksinasi terpantau berjalan dengan lancar dan rapi. Peserta tertib, protokol kesehatan juga tetap dipatuhi. Diharapkan herd immunity kelompok dapat segera terwujud demi Indonesia Sehat. Ke depannya, Sentra Vaksinasi Bersama",PJT1UntukIDN,,,positif
2021-03-11 07:00:20+00:00,"Tokoh agama menurutnya yang paling dekat dengan umat dan masyarakat di Indonesia, sehingga harus dilindungi.

""Keselamatan kami ini juga untuk keselamatan umat masyarakat seluruhnya. Jadi kami mengapresiasi program vaksinasi ini. https://t.co/tkJvaQtzJt",Aryprasetyo85,"Jakarta Pusat, DKI Jakarta",,positif
2021-03-11 07:00:16+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F higdbbf",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 07:00:09+00:00,"Sentra Vaksinasi Bersama BUMN tengah dilakukan di Istora Senayan, Jakarta dengan harapan untuk mempercepat proses vaksinasi nasional. Kegiatan ini memang memprioritaskan lansia dan pegawai publik yang terdata di DKI Jakarta, bukan masyarakat umum. https://t.co/QTi1xkGdKi",PJT1UntukIDN,,,positif
2021-03-11 07:00:08+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hihdhbdh",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:59:13+00:00,"Yang penting, kita berkewajiban menjaga kesehatan kita masing-masing,"" katanya.

Tokoh agama Buddha, Bhikkhu Cittagutto Mahathera dari Sangga Theravada Indonesia sangat mengapresiasi vaksinasi pada tokoh agama ini. https://t.co/IkRXCFhVxo",Aryprasetyo85,"Jakarta Pusat, DKI Jakarta",,negatif
2021-03-11 06:57:03+00:00,"Hal senada disampaikan Rois Syuriah PWNU Jateng, KH Ubaidillah Shodaqoh atau yg akrab disapa Mbah Ubaid ini. Menurutnya, vaksinasi adalah usaha manusia utk terhindar dari penularan penyakit yg harus didukung.

""Jadi ini usaha bagi manusia, apapun hasilnya itu terserah Allah SWT. https://t.co/BY39dP1uVX",Aryprasetyo85,"Jakarta Pusat, DKI Jakarta",,negatif
2021-03-11 06:56:39+00:00,"Sukseskan Vaksinasi, Ribuan Relawan Jokowi Gelar Temu Nasional https://t.co/oWHwAUAtXU https://t.co/Z7ionODrPo",Beritasatu,Jakarta,,positif
2021-03-11 06:56:12+00:00,program vaksinasi harus didampingi oleh pengetatan protokol kesehatan yaitu 3M. https://t.co/hBpW5Qd29F,republikaonline,"Jakarta, Indonesia",,positif
2021-03-11 06:56:05+00:00,"Vaksinasi Massal Para Ulama dan Tokoh Lintas Agama di Jateng, Ganjar: Ini Adalah Ikhtiar https://t.co/64ybrcqv0b",monitordaycom,Indonesia,,positif
2021-03-11 06:55:41+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hilegd",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:55:32+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hihndnd",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:55:28+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hikddnd",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:55:19+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F higdhd",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:55:15+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hifeghd",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:55:11+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hifgdhf",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:55:03+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hitfhbf",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:54:22+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F higerjf",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:54:18+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hirhgrjd",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:54:13+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hihfhf",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:54:08+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hihrhrh",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:54:04+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hirhrhhr",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:54:00+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hihrhrhf",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:53:53+00:00,"Presiden Jokowi menyaksikan secara langsung vaksinasi Ulama dan Tokoh Lintas Agama di Jawa Tengah, Rabu 10 Maret 2021. https://t.co/b646ZGkpI0",NadinHang,,,positif
2021-03-11 06:53:49+00:00,"PT Taspen bersama berbagai pihak menggelar program vaksinasi gratis bagi kelompok masyarakat lanjut usia 

https://t.co/xlV6KkXx5U

@_ChYuan_ @MbahKungJoss",vrishaba05,"Jakarta, Indonesia",,negatif
2021-03-11 06:53:46+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hifehhfbf",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:53:42+00:00,"@1trenggalek Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!
 
Sumber: https://t.co/nMaOKvdkxD
#TetapDirumahAja
Selalu Disiplin 5M 
F hifbfb",Jessiii24850162,,['TetapDirumahAja'],positif
2021-03-11 06:52:43+00:00,"""Saya mengapresiasi langkah yg dilakukan pemerintah untuk mengantisipasi penularan virus Covid-19 di lingkungan tokoh-tokoh agama dn vaksinasi ini.
Krn Indonesia itu negara yang beragama, jadi yg banyak bersinggungan dgn masyarakat itu ya semua tokoh agama ini,"" kata Gus Muwafiq. https://t.co/K7knaAkP14",Aryprasetyo85,"Jakarta Pusat, DKI Jakarta",,negatif
2021-03-11 06:52:28+00:00,Erick Thohir Berencana Buka Sentra Vaksinasi di Luar Kota Jakarta https://t.co/lfLJvov1o9,medcom_id,"Jakarta Capital Region, Indone",,negatif
2021-03-11 06:51:48+00:00,"LBM PCNU Malang: Membangkang Vaksinasi Hukumnya Berdosa

https://t.co/XNUHMLuCzw",kontenislam_com,,,negatif
2021-03-11 06:51:04+00:00,"Marzuki Mohammad atau Kill The DJ yang turut serta mengikuti vaksinasi mengatakan, sejak dulu ia dan kawan-kawannya menyuarakan agar masyarakat bisa mendapatkan vaksin gratis

https://t.co/SvhBGzhy4y

@Pakde_nuredi @mey_r4",vrishaba05,"Jakarta, Indonesia",,negatif
2021-03-11 06:50:56+00:00,"Kunjungan kerja Presiden Jokowi pada Rabu 10 Maret 2021, meninjau vaksinasi Seniman dan Budayawan yang digelar di Pendopokan Seni Bagong Kussudiardja, Bantul, Yogyakarta. https://t.co/c2NihUwFYi",NadinHang,,,positif
2021-03-11 06:47:37+00:00,"Sukseskan Vaksinasi, Ribuan Relawan Jokowi Gelar Temu Nasional https://t.co/hTByGPdZXl https://t.co/80OQAfWERe",InvestorID,"Jakarta, Indonesia",,positif
2021-03-11 06:47:06+00:00,Untuk para lansia di kota Bandung yg belum mendapatkan vaksinasi COVID-19 bisa ikut serta di program ini yaaa https://t.co/nkzkUu0UIp,pkmmgyraya,Jalan Pluto Raya No 54 Bandung,,negatif
2021-03-11 06:46:36+00:00,"Pelaksanaan vaksinasi terpantau berjalan dengan lancar dan rapi. Peserta tertib, protokol kesehatan juga tetap dipatuhi. Diharapkan herd immunity kelompok dapat segera terwujud demi Indonesia Sehat. Ke depannya, Sentra Vaksinasi Bersama Covid-19 akan hadir di kota-kota lain yang",BHalmahera,,,positif
2021-03-11 06:46:25+00:00,"Yuk Kita Simak,
Alur Pelayanan Vaksinasi Covid-19!

Meja 1
Pendaftaran dan verifikasi data: Petugas memastikan sasaran menunjukan nomor tiket elektronik (e-ticket) dan/atau KTP untuk dilakukan verifikasi data.

Sumber: https://t.co/CZjAadB0Sk https://t.co/hfqn1cm3ch",polsekjatisron3,"Wonogiri, Indonesia",,negatif
2021-03-11 06:46:20+00:00,"Kalau ada yang sudah divaksin, bukan berarti semua sudah divaksin. Kalau rencana vaksinasi sudah ada, bukan berarti vaksinasi sudah beres.",rullytricahyono,"Bandung, Indonesia",,negatif
2021-03-11 06:45:12+00:00,"Kepala Ombudsman Bengkulu Ikut Vaksinasi Covid-19
BENGKULU- Kamis 11/03/2021 Bertempat di Gedung Aula Poltekes Kemenkes Bengkulu Kepala Ombudsman Perwakilan Bengkulu Herdi Puryanto mengikuti kegiatan vaksinasi masal Covid 19 tahap 2 di Provinsi Bengkulu, https://t.co/ybL4lmgIca",ORI_Bengkulu,"Bengkulu, Indonesia",,negatif
2021-03-11 06:45:09+00:00,"Sentra Vaksinasi Bersama BUMN tengah dilakukan di Istora Senayan, Jakarta dengan harapan untuk mempercepat proses vaksinasi nasional. Kegiatan ini memang memprioritaskan lansia dan pegawai publik yang terdata di DKI Jakarta, bukan masyarakat umum. https://t.co/OZrthnfkiG",BHalmahera,,,positif
2021-03-11 06:45:00+00:00,"Staf Khusus Menteri BUMN Arya Sinulingga mengatakan, antusiasme lansia yang melakukan vaksinasi di Sentra Vaksinasi Covid-19 Istora Senayan makin hari makin meningkat.

#SmartNews @kompascom https://t.co/3T99ZVyA9p",RadioSmartFM,Jl. Kebahagiaan No.4-14Jakarta,['SmartNews'],positif
2021-03-11 06:44:39+00:00,@argieleftheria Maksudnya ?? Agak bingung kalau nemu soal begini 😪 jadi upaya vaksinasi penanganan gtu ?,XLVSBTSZ,👇 pre-save your Astronout ,,negatif
2021-03-11 06:43:14+00:00,"Presiden Tinjau Vaksinasi Massal Bagi Pelayan Publik di Jateng https://t.co/A0S7NN76KA 
@jokowi @KSPgoid #KimCipedes",kimcipedes,"Sukajadi, Indonesia",['KimCipedes'],positif
2021-03-11 06:42:57+00:00,Kementerian PANRB Selenggarakan Vaksinasi Covid-19 https://t.co/sAUACr4aMQ lewat @kempanrb,dwiwahyuatmaji,Jakarta,,netral
2021-03-11 06:42:34+00:00,"Jaga Kecantikan di Tengah Pandemi, Euromedica Group Jalani Vaksinasi https://t.co/A5PkxJAlGQ",jawapos,Jakarta,,negatif
2021-03-11 06:42:22+00:00,Ketum PPWI Wilson Lalengke Jalani Vaksinasi Tahap Pertama di Gedung DPD-RI https://t.co/EPDeiG40Fj,BaratTeropong,NASIONAL,,netral
2021-03-11 06:41:12+00:00,"#Bau Timbalan Ketua Menteri Datuk Amar Douglas Uggah Embas berkata, ini menunjukkan program, susunan dan jentera vaksinasi Sarawak di lapangan adalah efisien serta efektif.

https://t.co/iClg2aOVcN",hmetromy,Malaysia,['Bau'],positif
2021-03-11 06:39:46+00:00,"Pentingnya Vaksinasi HPV Pranikah, Kata Kesha Ratuliu https://t.co/GSe5nToaFH",monitordaycom,Indonesia,,negatif
2021-03-11 06:39:23+00:00,Vaksinasi Covid-19 dilakukan terhadap guru SD dan SMP di Surabaya https://t.co/XJhesnrASl,republikaonline,"Jakarta, Indonesia",,positif
2021-03-11 06:39:08+00:00,"800 Lansia Jadi Sasaran Vaksinasi Tahap II RSKIA https://t.co/9LhW8WJlJ5 
@OdedMD @kangyanamulyana @HumasBdg @DiskominfoBdg #KimCipedes @Bandung_Dinkes",kimcipedes,"Sukajadi, Indonesia",['KimCipedes'],negatif
2021-03-11 06:37:41+00:00,"Mengapresiasi kinerja pemerintah dlm pengadaan vaksin dan vaksinasi nasional 🙏
Namun sebaiknya pelaksanaan valsinasi yg menimbulkan kerumunan agar disiplinkan. 
Kerumunan berpotensi menyebarkan virus, dan pd saat divaksin seseorang bisa terpapar virus.",sis_ym,ciputat Indonesia,,positif
2021-03-11 06:37:05+00:00,"Presiden Jokowi : Vaksinasi Massal di daerah daerah harus segera dilaksanakan dan dipercepat. 
Aku Belem Divaksin https://t.co/9kOtIokmzU",catedoss,"DKI Jakarta, Indonesia",,positif
